Timestamp,BTC,UNI,XMR,VET,USDT,BNB,ETH,MATIC,DOT,DOGE,XRP,SAND,SUSHI
10-06-2022,18871.591862340334,88.90007986794302,79.8718198574533,226.69046348548633,27684.871362012294,678.0104748814148,10469.080004414614,265.65750079278354,303.95250811746195,266.0949862623978,968.1806326239969,144.08004459768884,58.44522167338305
11-06-2022,25663.085729428833,96.81830165469492,139.72606509531235,164.92488666101403,36433.993612708044,1297.530974575433,17639.990086322327,438.2021381325903,389.9595534516226,386.3218023261213,1394.6255518777136,195.7270109987705,76.05125111633815
12-06-2022,22518.366769839093,102.73925953982706,109.15841819610183,148.56345146614856,36455.42734593367,1258.736549364275,20409.4286479328,342.61238107201564,380.9227830963164,415.7429273265015,1084.5916503200622,244.023790525567,97.60919964460506
13-06-2022,29834.061115624612,105.13409276852796,131.4251650392823,172.52522113372646,45470.53995797197,1355.3383786604998,22843.765038754616,366.9433652559312,458.1337438870508,603.1948817276112,1333.6569258682264,302.89812614086657,113.40497991313175
14-06-2022,64852.52617938283,161.57271391440386,184.06045986083814,302.8901649319918,97670.5123892243,2566.3262223201045,47571.73302700858,739.6061348655593,894.6123419765084,1229.5014583007965,2571.8891164250913,510.50022456191965,153.1223389567535
15-06-2022,47639.47096789143,123.49561689617488,171.35876270363286,217.74792292063876,77729.84001258227,2147.4101410655035,32772.24692705907,570.4634693890183,720.8646974473226,751.863076932698,2039.0110898863054,452.4486450989641,98.76504395566572
16-06-2022,52027.21144651121,162.5793567088333,170.78292759003494,245.93887352426688,85953.58653611924,2302.5922529958107,39679.81034468712,640.3452957672993,914.9203638200166,1008.5398199711765,2286.4983420860344,450.1727558529319,107.17466915496063
17-06-2022,27449.27794559262,124.63992295468371,100.92904646168785,166.49106564793976,50448.02370366962,831.98846692497,18016.510161232018,400.97042973951767,536.0500869674976,648.4361790980239,1488.8901807566842,280.578687313538,65.49605128902502
18-06-2022,24232.922585240158,85.86292630287446,101.79486270050604,106.86210830020211,43923.972966941474,1061.1440476324333,14067.259810778109,271.20280250316785,358.9604908294395,335.465656553072,1375.0806587516051,190.77951621002777,58.409006856945176
19-06-2022,38920.6325241614,118.44960107982692,114.0912134553494,194.5384090367504,59241.58850351869,1549.8115446982752,21112.67062339463,463.03696871309813,478.1293596275283,579.0050928133309,1397.7571038555964,227.89060674407236,86.68283036681842
20-06-2022,32488.136325883086,119.43613661716111,96.45684626272852,158.0834226684952,55314.26686793907,1313.7663227241383,21676.867429837548,441.7998860746023,413.6275728865504,1109.6131958157862,1149.0066594837724,241.91575295513405,82.63687886812444
21-06-2022,28346.447996779847,125.2061650984725,84.16182958657167,147.44191866302012,48000.73829993779,1134.8568047704136,19817.753726316405,458.9284303042351,409.75460391061847,436.4686800331406,1155.2284104452622,227.57501027482184,106.13450867375761
22-06-2022,25340.643362789,176.54288957881596,90.70398691703224,164.7696435388124,44528.68837755739,1131.7444119120396,14838.197887543183,539.3664864571538,355.53811164542515,955.9774094758974,1204.9009802904764,276.07839200987047,107.4608901091142
23-06-2022,24955.466738110856,247.99740992539543,63.468680252903994,122.18982332386355,41441.87347093056,733.2341406354548,14331.217471338781,676.6719155650559,337.5288163887432,556.9632916014608,1034.2248123256222,367.5086695169501,103.76656741478052
24-06-2022,23655.104386978517,191.9556380092547,60.93749527275441,130.44057695813072,43868.69124277724,1129.7885463309674,14247.953151150192,1281.55927680586,366.09068492139625,380.40894482205266,930.2147754482028,323.8505842605221,74.33739272093308
25-06-2022,21955.656695748723,157.0502252152059,74.24011884138625,155.39792483142202,39867.28434263236,1226.2042671183867,16288.488163424996,1049.0812674558551,425.78714360794686,457.2092142586788,2203.5913412461423,355.4486273155275,77.2906353954554
26-06-2022,16152.442749306296,110.46224136716096,57.40043036096698,129.693585777977,31310.349043248236,855.2041337155405,11692.717741724768,598.4711489516607,305.77533779692845,376.95533084722797,839.5526621340763,603.0250673012918,62.45488409578465
27-06-2022,15392.697878417652,137.4194033474657,68.04216716885058,127.6820122403974,29655.045289054757,880.0826433862613,11375.746747404723,459.3257780432722,252.5635786190557,805.4995687598913,728.8762012695983,458.248820262799,57.805000711677074
